CustomerID,Recency,Frequency,Monetary,Cluster
13865.0,59,4,501.56,0
13866.0,75,1,145.67000000000002,0
13867.0,32,3,1015.29,0
13870.0,3,8,2770.94,1
13873.0,120,3,389.6,0
13875.0,54,5,1786.79,1
13876.0,64,1,122.7,0
13877.0,87,1,117.24,0
13878.0,55,1,1281.53,0
13882.0,3,5,1191.13,1
13883.0,11,5,2674.48,1
13884.0,8,5,787.6,0
13885.0,190,2,506.8,2
13886.0,72,1,243.56,0
13887.0,205,1,349.55,2
13888.0,120,2,605.63,0
13889.0,93,1,416.9,0
13890.0,2,10,1883.81,1
13892.0,27,4,632.97,0
13893.0,298,1,821.1,2
13894.0,24,3,564.62,0
13895.0,29,4,2593.07,1
13897.0,51,1,311.16,0
13898.0,326,1,155.93,2
13899.0,17,2,388.52,0
13900.0,184,3,740.95,2
13901.0,73,5,2867.2,1
13904.0,38,2,332.64,0
13908.0,80,4,2369.55,1
13911.0,58,9,2580.91,1
13914.0,12,2,626.45,0
13917.0,50,2,272.04,0
13918.0,50,2,1212.84,0
13919.0,60,2,384.81,0
13923.0,54,1,351.13,0
13924.0,2,6,1838.85,1
13925.0,93,4,678.25,0
13926.0,24,1,223.85,0
13927.0,75,1,348.99,0
13928.0,11,4,464.57,0
13929.0,170,2,842.65,2
13930.0,58,2,337.34,0
13931.0,96,2,1237.53,0
13932.0,295,1,307.4,2
13933.0,110,2,608.7900000000001,0
13934.0,264,1,922.1,2
13936.0,180,1,376.58,2
13937.0,170,1,158.85,2
13938.0,36,1,71.66,0
13939.0,24,3,568.55,0
13940.0,18,4,839.14,0
13946.0,80,3,561.5699999999999,0
13947.0,66,1,90.6,0
13949.0,3,6,2427.32,1
13950.0,12,4,745.06,0
13951.0,177,3,674.45,2
13954.0,2,2,439.92,0
13955.0,155,2,322.96,2
13956.0,6,5,1026.42,1
13959.0,80,3,598.2,0
13960.0,22,2,230.22,0
13962.0,22,2,169.55,0
13963.0,309,4,664.54,2
13967.0,146,1,80.7,2
13971.0,19,8,2758.26,1
13972.0,71,2,190.25,0
13973.0,288,1,264.7,2
13974.0,50,1,413.59,0
13975.0,32,6,2526.28,1
13976.0,207,1,357.98,2
13978.0,15,2,196.79,0
13979.0,74,1,869.87,0
13980.0,61,1,200.14,0
13982.0,40,4,1871.81,1
13984.0,27,5,920.51,1
13986.0,18,1,320.46,0
13989.0,66,2,1266.08,0
13990.0,214,1,311.3,2
13991.0,13,6,855.97,1
13992.0,31,1,76.8,0
13994.0,4,6,2313.14,1
13995.0,16,5,1393.69,1
14000.0,212,1,635.66,2
14001.0,46,3,2043.08,1
14002.0,135,2,529.73,0
14005.0,10,5,2874.72,1
14006.0,116,3,962.19,0
14009.0,199,2,695.61,2
14012.0,278,1,328.8,2
14013.0,111,3,473.02,0
14014.0,78,1,505.18,0
14015.0,53,1,917.34,0
14019.0,47,3,1421.61,0
14020.0,17,2,642.8,0
14021.0,156,3,631.9,2
14022.0,226,1,440.0,2
14023.0,8,2,584.07,0
14024.0,122,2,327.7,0
14027.0,61,1,104.82,0
14029.0,64,2,467.66,0
14030.0,19,8,2360.09,1
14032.0,3,11,2975.59,1
14034.0,23,3,651.8199999999999,0
14035.0,29,5,1428.02,1
14036.0,285,1,626.65,2
14037.0,177,2,147.20000000000002,2
14038.0,79,3,1560.38,1
14039.0,34,1,152.2,0
14041.0,267,1,141.41,2
14044.0,27,4,652.82,0
14045.0,110,4,1659.75,1
14046.0,285,1,154.99,2
14047.0,9,5,1308.61,1
14048.0,306,1,409.93,2
14050.0,32,2,746.36,0
14052.0,20,1,225.36,0
14053.0,125,2,260.25,0
14054.0,66,1,92.46,0
14055.0,107,1,725.6400000000001,0
14059.0,267,1,183.6,2
14064.0,30,5,1353.74,1
14066.0,267,1,152.55,2
14067.0,64,2,374.7,0
14068.0,321,1,265.85,2
14071.0,4,8,1438.82,1
14073.0,33,1,151.04,0
14075.0,5,3,942.26,0
14076.0,130,1,122.47,2
14077.0,41,5,499.42,0
14078.0,102,6,1049.37,1
14079.0,125,1,375.1,0
14080.0,33,1,45.6,0
14081.0,303,2,934.52,2
14083.0,5,9,1018.43,1
14087.0,3,1,194.42,0
14089.0,57,1,161.0,0
14090.0,325,1,76.32000000000001,2
14093.0,13,1,442.85,0
14098.0,37,1,147.35,0
14100.0,138,1,194.9,2
14102.0,6,5,1360.28,1
14104.0,155,2,216.21,2
14105.0,240,1,1266.23,2
14107.0,52,7,2703.23,1
14108.0,31,2,597.91,0
14109.0,73,1,144.2,0
14111.0,15,4,692.85,0
14112.0,23,7,2915.15,1
14113.0,4,4,1840.42,1
14114.0,274,2,386.53,2
14116.0,20,5,1382.74,1
14117.0,144,1,90.0,2
14121.0,4,4,2780.15,1
14124.0,85,1,419.58,0
14125.0,11,3,2740.43,1
14126.0,8,3,706.1300000000001,0
14127.0,123,3,709.71,0
14128.0,61,2,637.5,0
14129.0,2,5,1123.86,1
14130.0,320,1,483.86,2
14133.0,130,3,605.64,0
14138.0,2,2,982.38,0
14139.0,47,1,415.82,0
14140.0,4,2,935.05,0
14141.0,3,4,915.13,0
14143.0,134,1,115.8,2
14147.0,79,2,483.4,0
14148.0,234,1,157.2,2
14149.0,221,1,446.62,2
14150.0,36,2,658.64,0
14152.0,76,2,621.29,0
14154.0,240,2,1345.62,2
14155.0,267,1,118.75,2
14157.0,20,2,432.88,0
14158.0,41,1,507.66,0
14161.0,216,3,1110.52,2
14162.0,174,2,289.36,2
14163.0,88,4,2445.91,1
14164.0,71,2,1631.77,0
14165.0,276,1,122.54,2
14167.0,40,4,574.84,0
14171.0,99,1,363.79,0
14173.0,11,4,450.84,0
14174.0,34,1,134.46,0
14176.0,298,4,576.9000000000001,2
14177.0,87,4,559.41,0
14178.0,9,7,1620.93,1
14179.0,41,2,719.78,0
14184.0,67,1,452.89,0
14188.0,31,6,2054.36,1
14193.0,68,2,853.39,0
14195.0,202,2,1012.0,2
14196.0,107,1,335.52,0
14198.0,19,4,701.4,0
14199.0,219,1,185.4,2
14201.0,61,7,747.44,1
14204.0,3,1,161.03,0
14205.0,17,2,466.7,0
14206.0,240,1,328.16,2
14208.0,95,1,151.74,0
14209.0,11,6,2073.43,1
14210.0,106,6,1905.84,1
14211.0,54,9,2241.1,1
14212.0,90,1,1070.48,0
14214.0,31,5,1004.38,1
14215.0,12,6,1789.72,1
14216.0,4,4,1839.3,1
14218.0,43,1,169.48000000000002,0
14219.0,5,1,89.94,0
14220.0,248,2,632.4,2
14222.0,178,1,683.17,2
14223.0,93,3,991.13,0
14224.0,111,4,1050.12,0
14226.0,29,5,2232.19,1
14229.0,52,3,1547.2,1
14231.0,184,3,925.71,2
14232.0,43,5,2048.07,1
14233.0,50,4,1462.72,1
14234.0,23,4,775.46,0
14236.0,81,2,490.86,0
14238.0,327,1,146.85,2
14239.0,44,11,2380.85,1
14240.0,31,2,890.34,0
14241.0,184,1,213.7,2
14242.0,235,2,280.55,2
14243.0,9,10,2588.77,1
14245.0,220,2,1693.45,2
14246.0,111,3,1474.06,0
14247.0,279,1,136.76999999999998,2
14248.0,319,1,302.58,2
14250.0,8,3,1904.05,1
14251.0,2,5,2879.7000000000003,1
14256.0,261,2,969.06,2
14259.0,142,1,120.0,2
14261.0,51,2,1163.45,0
14262.0,9,8,2618.23,1
14264.0,155,2,333.97,2
14265.0,110,2,530.18,0
14267.0,163,3,1516.24,2
14271.0,226,1,112.32,2
14272.0,74,2,437.96,0
14273.0,52,4,559.97,0
14276.0,99,3,1119.74,0
14280.0,197,1,134.04,2
14284.0,31,2,595.25,0
14285.0,22,4,1910.01,1
14287.0,9,3,176.63,0
14288.0,214,1,426.6,2
14289.0,9,6,911.26,1
14290.0,12,5,2314.65,1
14293.0,4,4,1046.56,0
14295.0,41,1,166.20000000000002,0
14297.0,18,4,1305.33,1
14300.0,19,1,43.2,0
14301.0,118,1,640.14,0
14304.0,223,1,383.45,2
14305.0,72,3,1858.96,1
14306.0,52,2,2093.32,1
14307.0,89,6,2995.72,1
14309.0,9,9,2352.53,1
14311.0,243,1,310.26,2
14312.0,47,6,1611.59,1
14314.0,107,1,120.0,0
14315.0,45,6,2481.13,1
14317.0,65,1,508.58,0
14320.0,207,2,477.79,2
14321.0,11,5,1530.75,1
14323.0,115,2,605.0600000000001,0
14326.0,243,1,183.85,2
14327.0,164,1,311.65,2
14331.0,125,2,462.66,0
14332.0,23,3,866.31,0
14333.0,68,1,415.2,0
14334.0,17,8,2552.21,1
14335.0,17,2,468.26,0
14336.0,17,4,1614.91,1
14338.0,162,2,588.22,2
14339.0,243,1,309.52,2
14340.0,219,1,134.7,2
14341.0,46,8,2182.28,1
14342.0,22,4,668.5600000000001,0
14344.0,128,8,889.9300000000001,1
14345.0,39,1,108.98,0
14346.0,121,2,1021.58,0
14348.0,261,1,409.57,2
14349.0,11,1,133.5,0
14350.0,275,1,282.93,2
14351.0,165,1,51.0,2
14352.0,158,4,1078.96,0
14353.0,216,1,90.6,2
14354.0,6,2,163.62,0
14356.0,80,2,701.23,0
14357.0,44,1,225.77,0
14359.0,20,3,912.18,0
14360.0,32,4,2128.23,1
14362.0,23,1,161.2,0
14368.0,320,1,155.0,2
14371.0,296,1,100.5,2
14375.0,186,1,257.68,2
14377.0,192,2,617.05,2
14379.0,45,2,348.1,0
14381.0,53,1,202.68,0
14382.0,27,1,626.0699999999999,0
14383.0,39,3,1247.69,0
14385.0,10,3,202.11,0
14386.0,297,1,142.4,2
14387.0,33,3,1770.56,1
14389.0,66,2,1043.46,0
14393.0,219,1,67.95,2
14396.0,66,2,487.99,0
14400.0,150,1,574.7,2
14403.0,131,4,1475.81,1
14404.0,34,6,1474.32,1
14406.0,120,1,156.75,0
14407.0,108,6,2157.73,1
14408.0,11,7,2606.53,1
14409.0,72,6,2059.4500000000003,1
14410.0,93,9,1105.07,1
14411.0,311,1,1063.0,2
14412.0,43,2,770.03,0
14414.0,92,7,1496.98,1
14416.0,23,2,490.22,0
14418.0,4,3,1937.25,1
14419.0,11,6,1058.06,1
14420.0,100,1,387.52,0
14421.0,58,2,813.11,0
14423.0,219,1,265.2,2
14424.0,18,1,322.08,0
14427.0,51,2,363.34,0
14428.0,8,5,1244.83,1
14431.0,303,1,470.36,2
14432.0,10,6,2255.51,1
14434.0,22,6,1372.8,1
14436.0,99,1,89.06,0
14438.0,307,1,131.9,2
14439.0,320,1,2661.24,2
14440.0,9,5,2357.6800000000003,1
14441.0,1,4,1712.89,1
14442.0,205,2,1589.82,2
14443.0,54,4,1420.2,1
14446.0,1,4,1039.58,0
14447.0,19,5,1163.23,1
14448.0,10,2,375.35,0
14449.0,19,4,907.1,0
14450.0,181,3,483.25,2
14451.0,61,2,662.59,0
14452.0,11,2,264.44,0
14453.0,191,1,119.93,2
14457.0,311,1,113.64,2
14459.0,156,1,1837.92,2
14460.0,111,3,434.34,0
14461.0,149,3,2103.06,1
14462.0,67,11,2004.02,1
14463.0,99,3,529.62,0
14465.0,247,3,1058.62,2
14466.0,30,7,2272.4,1
14467.0,18,4,598.76,0
14470.0,12,2,461.19,0
14472.0,104,8,1936.84,1
14473.0,75,2,234.34000000000003,0
14474.0,47,1,547.66,0
14475.0,72,3,925.85,0
14476.0,258,1,215.7,2
14477.0,20,4,1309.6,1
14479.0,254,2,316.25,2
14480.0,12,1,279.05,0
14481.0,165,2,636.51,2
14482.0,19,6,2068.15,1
14483.0,282,1,137.1,2
14484.0,51,1,321.92,0
14485.0,39,1,165.75,0
14487.0,27,6,1196.33,1
14488.0,68,1,1064.28,0
14489.0,208,1,463.38,2
14491.0,176,2,340.93,2
14493.0,8,5,2383.24,1
14494.0,26,1,139.56,0
14495.0,51,2,123.8,0
14496.0,312,2,538.8100000000001,2
14497.0,310,1,475.37,2
14498.0,43,5,1957.32,1
14499.0,27,3,815.32,0
14500.0,89,3,356.85,0
14501.0,184,2,251.21,2
14502.0,20,11,2470.67,1
14504.0,48,4,673.26,0
14506.0,18,5,2012.17,1
14507.0,24,6,1383.18,1
14508.0,23,2,276.42,0
14511.0,12,5,1314.81,1
14512.0,188,2,275.28,2
14513.0,101,3,455.59,0
14514.0,62,3,1055.35,0
14515.0,18,6,2102.09,1
14517.0,34,2,330.45,0
14518.0,65,1,174.37,0
14520.0,2,2,270.6,0
14522.0,25,4,974.54,0
14523.0,109,1,241.09,0
14524.0,32,9,1867.68,1
14528.0,38,1,364.22,0
14529.0,61,3,620.04,0
14530.0,26,6,2925.91,1
14532.0,237,4,932.85,2
14533.0,25,7,1949.72,1
14535.0,61,3,2864.19,1
14536.0,260,1,171.8,2
14537.0,58,1,355.56,0
14538.0,65,2,388.25,0
14539.0,16,2,537.48,0
14540.0,10,3,996.26,0
14541.0,59,8,1461.65,1
14542.0,186,1,103.25,2
14544.0,25,2,2024.45,1
14546.0,6,5,2578.09,1
14548.0,151,2,652.8,2
14549.0,312,1,289.24,2
14550.0,11,2,765.62,0
14551.0,19,2,186.23,0
14552.0,152,1,165.07,2
14553.0,20,5,859.27,1
14554.0,11,4,2381.04,1
14555.0,58,2,324.14,0
14557.0,86,1,788.38,0
14561.0,76,3,1080.76,0
14566.0,111,1,1432.0,0
14567.0,57,2,1530.36,0
14569.0,2,1,227.39,0
14570.0,281,2,218.06,2
14572.0,4,7,2832.84,1
14573.0,180,9,1653.42,1
14577.0,13,4,859.71,0
14578.0,4,1,168.63,0
14581.0,17,1,138.6,0
14582.0,41,1,114.11,0
14583.0,6,5,1052.55,1
14584.0,170,4,1042.26,2
14585.0,51,1,157.05,0
14586.0,277,1,237.36,2
14587.0,19,9,1601.14,1
14591.0,16,4,1447.14,1
14592.0,36,3,570.46,0
14593.0,22,3,617.99,0
14594.0,8,2,379.83,0
14595.0,20,6,1740.6,1
14597.0,12,2,883.15,0
14598.0,45,1,221.97,0
14600.0,306,1,393.33,2
14601.0,11,1,213.96,0
14603.0,275,1,660.0,2
14608.0,5,4,1785.15,1
14609.0,73,4,601.56,0
14616.0,243,3,406.08,2
14618.0,10,3,553.44,0
14619.0,246,1,394.44,2
14620.0,206,2,412.78,2
14621.0,2,5,1788.36,1
14622.0,185,1,320.58000000000004,2
14623.0,33,5,889.25,1
14624.0,58,2,225.85,0
14625.0,197,2,899.63,2
14626.0,24,4,2791.27,1
14628.0,92,2,671.96,0
14629.0,5,2,959.01,0
14631.0,51,3,1006.98,0
14632.0,263,1,114.56,2
14633.0,267,1,344.90000000000003,2
14636.0,37,2,609.85,0
14638.0,51,1,443.6,0
14639.0,53,6,2984.49,1
14640.0,25,6,2125.08,1
14641.0,22,1,110.46,0
14642.0,59,1,96.12,0
14643.0,171,2,693.8100000000001,2
14644.0,68,2,830.76,0
14645.0,157,2,597.09,2
14647.0,202,1,243.22,2
14649.0,5,4,1417.29,1
14651.0,68,2,654.6,0
14652.0,78,1,114.18,0
14653.0,2,7,1947.55,1
14655.0,9,4,1932.23,1
14656.0,170,2,291.05,2
14657.0,18,4,848.22,0
14658.0,6,2,247.15,0
14659.0,9,9,2529.93,1
14660.0,87,2,285.74,0
14661.0,27,1,107.95,0
14662.0,29,4,771.17,0
14664.0,20,2,637.89,0
14665.0,61,5,1835.7,1
14666.0,25,1,195.25,0
14669.0,242,3,1269.99,2
14670.0,281,2,411.53,2
14672.0,235,2,765.55,2
14673.0,4,5,1736.4,1
14675.0,17,1,604.75,0
14676.0,32,6,2548.24,1
14681.0,72,3,498.95,0
14682.0,188,2,52.0,2
14684.0,26,5,1236.28,1
14687.0,107,1,628.38,0
14689.0,209,1,112.8,2
14690.0,45,2,371.7,0
14691.0,31,5,2114.33,1
14692.0,138,4,591.55,0
14693.0,265,1,172.9,2
14696.0,5,7,2078.95,1
14697.0,219,2,188.61,2
14698.0,2,5,1250.76,1
14699.0,215,1,109.13,2
14700.0,33,3,2235.3,1
14701.0,11,9,2549.37,1
14703.0,15,1,318.17,0
14704.0,12,9,1546.91,1
14705.0,199,1,179.0,2
14708.0,3,3,1126.37,0
14710.0,15,4,606.13,0
14711.0,11,11,2868.8,1
14712.0,30,3,917.07,0
14713.0,10,11,2666.36,1
14714.0,25,1,160.19,0
14715.0,25,4,867.38,0
14716.0,44,2,329.68,0
14719.0,2,5,1602.13,1
14720.0,6,3,663.81,0
14722.0,148,1,187.92,2
14723.0,11,6,1158.3,1
14725.0,25,1,718.08,0
14727.0,275,1,268.58,2
14730.0,2,8,2005.06,1
14731.0,48,3,380.02,0
14732.0,9,8,2702.49,1
14737.0,4,3,1164.55,0
14738.0,43,7,1314.45,1
14740.0,198,3,1448.21,2
14741.0,12,6,1400.34,1
14744.0,17,7,1099.98,1
14745.0,113,5,1220.26,1
14747.0,250,1,328.2,2
14748.0,30,5,1415.75,1
14752.0,44,1,389.64,0
14753.0,88,1,563.15,0
14754.0,45,2,638.05,0
14756.0,16,1,738.96,0
14757.0,76,1,420.5,0
14758.0,145,4,1484.06,1
14759.0,5,3,1625.97,1
14760.0,298,1,89.2,2
14761.0,59,2,255.9,0
14762.0,264,1,300.52,2
14764.0,47,1,278.3,0
14765.0,30,3,254.11,0
14766.0,9,6,2473.37,1
14768.0,18,2,192.6,0
14770.0,233,2,876.42,2
14772.0,113,1,139.26,0
14775.0,59,3,1011.9,0
14776.0,52,11,2538.3,1
14778.0,128,2,730.86,0
14779.0,281,3,386.15,2
14780.0,55,2,447.68,0
14782.0,320,1,200.1,2
14784.0,27,2,289.99,0
14785.0,11,2,77.4,0
14788.0,8,2,679.4399999999999,0
14789.0,29,1,197.64,0
14790.0,17,4,745.06,0
14792.0,64,1,6.2,0
14793.0,22,1,228.99,0
14794.0,3,7,1319.91,1
14795.0,167,1,131.45000000000002,2
14798.0,53,3,173.74,0
14799.0,52,1,157.7,0
14801.0,62,1,193.14,0
14803.0,163,3,845.55,2
14804.0,9,1,353.27,0
14805.0,16,4,554.65,0
14806.0,76,1,193.39,0
14808.0,40,8,2741.17,1
14810.0,41,11,2087.88,1
14815.0,37,2,778.5,0
14816.0,198,1,271.85,2
14817.0,201,2,1110.34,2
14818.0,74,3,657.8,0
14819.0,65,2,272.07,0
14820.0,22,4,507.29,0
14823.0,181,3,321.43,2
14824.0,11,4,1127.71,0
14828.0,197,3,2139.76,1
14829.0,30,4,697.55,0
14830.0,54,1,197.13,0
14834.0,18,6,1720.3,1
14836.0,11,3,102.45,0
14837.0,90,4,1649.5,1
14840.0,268,1,62.85,2
14842.0,44,4,2824.69,1
14847.0,149,1,309.4,2
14850.0,312,1,325.75,2
14851.0,24,2,511.35,0
14852.0,59,6,2836.69,1
14853.0,25,2,475.8,0
14854.0,79,7,2759.83,1
14855.0,120,2,645.65,0
14856.0,37,3,1311.38,0
14857.0,60,2,1173.12,0
14859.0,13,4,1353.74,1
14860.0,20,1,170.32,0
14861.0,53,1,125.79,0
14862.0,26,2,841.1999999999999,0
14863.0,30,1,266.76,0
14865.0,8,2,52.2,0
14867.0,186,3,710.28,2
14868.0,4,8,2953.59,1
14869.0,9,2,725.7,0
14870.0,262,1,327.25,2
14871.0,4,4,522.38,0
14873.0,211,1,519.68,2
14875.0,108,2,1465.3200000000002,0
14878.0,13,9,1485.54,1
14880.0,78,3,706.19,0
14881.0,20,1,255.4,0
14882.0,27,2,589.7,0
14883.0,19,6,761.59,1
14885.0,132,1,765.3199999999999,0
14886.0,253,1,364.8,2
14887.0,80,1,1862.0,0
14888.0,208,1,369.2,2
14890.0,254,1,125.65,2
14891.0,149,2,554.38,2
14893.0,10,2,1237.85,0
14894.0,86,1,655.75,0
14896.0,205,2,468.77,2
14897.0,8,4,1366.38,1
14898.0,24,6,1303.52,1
14901.0,12,9,1421.29,1
14902.0,26,1,332.66,0
14903.0,22,5,2810.63,1
14904.0,3,2,1025.44,0
14905.0,158,2,616.15,2
14908.0,75,1,277.8,0
14910.0,3,4,434.35,0
14912.0,17,2,867.85,0
14913.0,36,4,1227.43,1
14915.0,92,2,307.48,0
14916.0,71,4,1268.98,1
14918.0,116,2,1610.15,0
14920.0,213,2,977.77,2
14921.0,31,2,1316.07,0
14923.0,51,1,749.1,0
14924.0,246,1,310.05,2
14929.0,33,1,223.88,0
14930.0,109,3,2372.86,1
14931.0,5,5,1257.68,1
14934.0,82,2,1890.94,1
14935.0,298,1,1784.71,2
14937.0,57,3,1621.88,1
14946.0,15,1,100.9,0
14947.0,73,2,290.82,0
14948.0,24,6,1101.97,1
14950.0,20,1,371.2,0
14951.0,80,1,311.69,0
14953.0,26,1,289.82,0
14954.0,13,1,336.17,0
14957.0,254,1,58.49,2
14958.0,148,3,499.68,2
14959.0,65,4,695.42,0
14960.0,9,2,221.27,0
14962.0,271,1,126.7,2
14963.0,10,5,1487.8,1
14964.0,248,1,206.21,2
14965.0,97,2,599.0,0
14966.0,15,1,191.32,0
14967.0,50,1,463.8,0
14968.0,31,1,147.59,0
14970.0,69,4,1592.06,1
14971.0,36,3,1116.57,0
14972.0,129,1,114.77,0
14973.0,108,3,1314.45,0
14974.0,38,1,114.39,0
14975.0,58,1,279.94,0
14976.0,58,7,790.86,1
14978.0,73,5,1931.42,1
14981.0,247,1,102.12,2
14984.0,20,2,213.27,0
14985.0,199,2,296.75,2
14987.0,16,2,326.4,0
14988.0,212,1,334.54,2
14995.0,39,2,233.23,0
14997.0,47,3,546.1999999999999,0
14998.0,171,2,429.87,2
15000.0,48,1,490.52,0
15002.0,116,4,1641.76,1
15004.0,148,1,1246.32,2
15006.0,52,1,502.09,0
15007.0,160,1,156.91,2
15009.0,13,3,1261.78,0
15010.0,36,1,308.94,0
15012.0,54,2,423.04,0
15014.0,44,2,260.17,0
15016.0,173,1,170.04,2
15017.0,34,1,125.58,0
15018.0,39,3,496.21,0
15019.0,267,1,266.0,2
15021.0,9,9,1914.82,1
15022.0,12,4,905.04,0
15024.0,10,10,1661.33,1
15025.0,34,1,377.01,0
15026.0,81,3,469.0,0
15027.0,31,4,1066.15,0
15028.0,9,4,627.13,0
15030.0,72,2,518.28,0
15031.0,5,4,668.14,0
15033.0,5,10,2586.67,1
15035.0,90,1,252.73,0
15036.0,73,3,465.55,0
15038.0,59,6,705.49,1
15041.0,171,1,180.35,2
15042.0,200,1,135.93,2
15043.0,32,1,537.0,0
15045.0,152,2,735.66,2
15047.0,270,1,343.62,2
15048.0,66,4,384.05,0
15049.0,274,1,121.17000000000002,2
15050.0,26,3,1782.09,1
15051.0,24,3,1391.61,0
15052.0,320,1,215.78,2
15053.0,5,3,697.79,0
15054.0,13,2,302.1,0
15057.0,276,2,1489.5,2
15058.0,26,11,2124.99,1
15059.0,41,9,1337.72,1
15060.0,9,4,303.09,0
15062.0,72,4,987.86,0
15063.0,214,1,370.8,2
15066.0,54,1,893.59,0
15067.0,79,3,1744.76,1
15068.0,47,2,553.36,0
15069.0,180,1,1109.53,2
15071.0,94,2,982.07,0
15073.0,10,3,1043.41,0
15074.0,106,1,748.87,0
15075.0,78,1,773.03,0
15076.0,173,1,880.85,2
15079.0,213,4,895.61,2
15081.0,23,5,504.8,0
15083.0,257,1,88.2,2
15087.0,282,1,306.94,2
15088.0,22,2,1160.07,0
15089.0,11,6,2420.84,1
15090.0,309,1,381.32,2
15091.0,68,1,480.71,0
15092.0,216,2,457.81,2
15095.0,104,4,1370.6,1
15096.0,43,1,219.39,0
15097.0,5,1,248.08,0
15099.0,85,1,410.48,0
15101.0,9,2,317.53,0
15103.0,32,2,703.36,0
15104.0,197,2,1027.44,2
15105.0,19,7,2298.93,1
15106.0,18,5,1422.52,1
15107.0,312,6,319.5,2
15108.0,142,4,1300.25,1
15109.0,246,1,484.95,2
15110.0,24,4,996.1,0
15111.0,30,3,1567.48,1
15114.0,31,10,2760.56,1
15115.0,19,1,340.11,0
15116.0,18,4,1352.75,1
15117.0,15,5,1551.78,1
15118.0,135,1,244.8,2
15119.0,246,1,266.4,2
15120.0,134,1,358.82,2
15121.0,51,2,457.72,0
15122.0,115,3,1633.78,1
15123.0,8,2,2199.31,1
15124.0,23,2,184.19,0
15127.0,66,1,406.53,0
15128.0,61,4,1471.0,1
15130.0,170,1,330.11,2
15132.0,19,5,977.93,1
15133.0,128,3,982.42,0
15134.0,15,8,1387.99,1
15135.0,240,1,139.05,2
15136.0,3,4,1286.7,1
15139.0,240,2,178.96,2
15140.0,53,7,2354.25,1
15142.0,47,1,498.74,0
15143.0,226,1,259.45,2
15145.0,5,4,1194.73,1
15146.0,165,2,1327.16,2
15147.0,241,1,623.5,2
15148.0,11,1,301.29,0
15149.0,134,1,520.8000000000001,0
15153.0,32,1,329.25,0
15154.0,76,1,296.42,0
15156.0,2,3,961.49,0
15157.0,4,3,1936.07,1
15158.0,46,1,401.4,0
15163.0,19,2,304.47,0
15164.0,69,3,843.05,0
15167.0,321,1,163.0,2
15168.0,26,1,106.56,0
15172.0,9,5,1624.05,1
15174.0,323,1,135.75,2
15175.0,72,1,224.14,0
15178.0,261,1,40.5,2
15179.0,19,5,2206.95,1
15181.0,67,3,689.4799999999999,0
15182.0,155,2,622.85,2
15184.0,30,2,406.76,0
15185.0,71,1,310.62,0
15186.0,15,2,411.41,0
15192.0,120,3,1044.32,0
15193.0,61,1,499.32,0
15197.0,11,3,1079.61,0
15198.0,93,2,193.64,0
15199.0,60,4,1268.7,1
15201.0,88,5,1236.54,1
15203.0,26,6,1827.8,1
15205.0,86,2,653.24,0
15206.0,11,4,420.3,0
15208.0,2,5,870.12,1
15210.0,226,1,331.18,2
15211.0,61,2,894.4100000000001,0
15212.0,242,1,101.8,2
15213.0,319,2,328.35,2
15214.0,2,8,1661.44,1
15215.0,47,3,734.94,0
15216.0,88,1,96.6,0
15219.0,177,1,305.75,2
15220.0,52,6,1778.96,1
15222.0,319,1,585.0,2
15223.0,226,2,755.75,2
15225.0,235,1,409.4,2
15226.0,311,1,154.41,2
15227.0,37,5,1219.4,1
15230.0,240,2,429.6,2
15232.0,114,2,612.06,0
15234.0,277,1,197.0,2
15236.0,299,1,321.05,2
15237.0,2,4,1412.32,1
15238.0,30,3,1071.99,0
15239.0,11,2,780.59,0
15240.0,45,5,1706.57,1
15241.0,67,8,1756.44,1
15243.0,75,1,316.68,0
15244.0,66,2,631.57,0
15245.0,135,3,2515.84,1
15246.0,239,2,514.15,2
15247.0,123,1,356.0,0
15252.0,37,2,740.78,0
15253.0,17,5,918.2,1
15254.0,128,1,300.36,0
15255.0,67,1,890.85,0
15256.0,149,1,98.45,2
15257.0,284,1,317.15,2
15258.0,169,2,623.16,2
15260.0,101,7,1810.77,1
15261.0,136,1,254.82,2
15262.0,324,1,178.95000000000002,2
15263.0,107,1,156.51,0
15264.0,65,1,393.74,0
15265.0,152,2,1506.12,0
15267.0,23,5,1717.36,1
15269.0,24,1,408.8,0
15270.0,16,7,2379.49,1
15272.0,58,2,721.94,0
15274.0,5,2,716.57,0
15275.0,38,1,615.14,0
15276.0,67,1,135.31,0
15277.0,47,1,255.9,0
15280.0,173,1,113.12,2
15281.0,59,9,2332.15,1
15286.0,50,1,240.55,0
15287.0,23,2,486.69,0
15288.0,44,5,2306.52,1
15289.0,30,3,939.78,0
15292.0,202,1,180.94,2
15297.0,11,3,641.94,0
15300.0,65,1,496.44,0
15303.0,291,1,574.02,2
15304.0,61,8,694.4000000000001,1
15306.0,65,3,1174.35,0
15307.0,96,1,205.3,0
15308.0,275,1,310.47,2
15312.0,76,4,924.85,0
15313.0,111,1,52.0,0
15314.0,200,1,327.97,2
15315.0,65,2,570.5,0
15316.0,327,1,165.0,2
15318.0,4,1,312.62,0
15319.0,284,1,204.5,2
15320.0,45,1,267.13,0
15321.0,71,3,2748.31,1
15322.0,86,1,679.68,0
15325.0,104,1,162.29,0
15327.0,53,1,208.75,0
15329.0,40,3,1049.7,0
15330.0,33,2,714.96,0
15333.0,209,1,1028.56,2
